surveywave,id_state,id_school,id_pupil,treatment,strata,weight_pupil,fpc_school,fpc_pupil,pt001,pt002,pt003,pt004,pt005,pt005_oth,pt006,pt007,pt233_a,pt233_b,pt233_c,pt233_d,pt233_e,pt233_f,pt233_g,pt233_h,pt233_i,pt233_j,pt233_k,pt233_l,pt233_m,pt233_n,pt233_o,pt233_p,pt233_q,n_rawscore_lit,n_rawscore_num,n_rawscore_sci,n_rasche500_lit,n_rasche500_num,n_rasche500_sci,n_statewise_pupil_ai,n_statewise_pupil_aiq
Round 1 Baseline,Zamfara,861,8,Treatment,381,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,2,2.5,2.800000190734863,471.3273486189669,418.89374428102,358.1584431726051,.3008500039577484,4
Round 1 Baseline,Zamfara,866,1,Control,390,19.125,.3333333333333333,.1568627450980392,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,1.75,2.75,14.80000019073486,493.5573197431712,450.5708633173208,491.2485515440156,-1.517645716667175,2
Round 1 Baseline,Zamfara,866,2,Control,390,19.125,.3333333333333333,.1568627450980392,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1.75,2.75,20.60000038146973,493.5573197431712,418.89374428102,557.4158244388025,-1.769284129142761,1
Round 1 Baseline,Zamfara,866,3,Control,390,19.125,.3333333333333333,.1568627450980392,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,1.75,3.25,18.20000076293945,493.5573197431712,450.5708633173208,533.2603275206114,-1.109794497489929,2
Round 1 Baseline,Zamfara,866,4,Control,390,19.125,.3333333333333333,.1568627450980392,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,2.75,2.5,18.60000038146973,531.1032728518679,418.89374428102,540.9895762172248,1.474330067634583,5
Round 1 Baseline,Zamfara,866,5,Control,390,19.125,.3333333333333333,.1568627450980392,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,1.5,3,18.20000076293945,471.3273486189669,450.5708633173208,525.5864700495409,-.3203769028186798,3
Round 1 Baseline,Zamfara,866,6,Control,390,19.125,.3333333333333333,.1568627450980392,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,2.25,4,21.39999961853027,531.1032728518679,496.0930309466859,500.7653645289295,-1.109794497489929,2
Round 1 Baseline,Zamfara,866,7,Control,390,19.125,.3333333333333333,.1568627450980392,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,2.5,6.75,31,513.2449523428364,575.2179866857797,646.8488695994608,1.273407936096191,4
Round 1 Baseline,Zamfara,866,8,Control,390,19.125,.3333333333333333,.1568627450980392,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,1,3,21.60000038146973,471.3273486189669,450.5708633173208,566.5516864856365,-1.109794497489929,2
Round 1 Baseline,Zamfara,868,1,Control,390,28.875,.3333333333333333,.1038961038961039,Able to understand you,Responds verbally,Boy,6,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,1.75,2.5,16.79999923706055,493.5573197431712,418.89374428102,509.5307629246722,-.6798263788223267,3
Round 1 Baseline,Zamfara,868,2,Control,390,28.875,.3333333333333333,.1038961038961039,Able to understand you,Responds verbally,Girl,6,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,1.75,2,3.200000047683716,471.3273486189669,377.8811106666627,325.1535148727826,-2.047649145126343,1
Round 1 Baseline,Zamfara,868,3,Control,390,28.875,.3333333333333333,.1038961038961039,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,.5,1,0,364.1387867795772,377.8811106666627,-8.002270943692793,,
Round 1 Baseline,Zamfara,868,4,Control,390,28.875,.3333333333333333,.1038961038961039,Able to understand you,Responds verbally,Girl,5,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,2.75,2.75,14.60000038146973,531.1032728518679,418.89374428102,509.5307629246722,.2963358163833618,4
Round 1 Baseline,Zamfara,868,5,Control,390,28.875,.3333333333333333,.1038961038961039,Able to understand you,Responds verbally,Boy,6,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,1.25,1.75,12.19999980926514,471.3273486189669,377.8811106666627,444.5428493166294,1.364631295204163,4
Round 1 Baseline,Zamfara,868,6,Control,390,28.875,.3333333333333333,.1038961038961039,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,1.25,2.75,19.60000038146973,411.4392691960705,418.89374428102,517.7353689654997,-2.047649145126343,1
Round 1 Baseline,Zamfara,868,7,Control,390,28.875,.3333333333333333,.1038961038961039,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,2,1.25,5.199999809265137,493.5573197431712,324.6987508847998,403.10521446101,.4794900715351105,4
Round 1 Baseline,Zamfara,868,8,Control,390,28.875,.3333333333333333,.1038961038961039,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,1.75,1.25,4.800000190734863,493.5573197431712,324.6987508847998,373.5930763676761,-2.047649145126343,1
Round 1 Baseline,Zamfara,869,1,Control,390,24,.3333333333333333,.125,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,3.25,5.25,11.60000038146973,563.3470263026694,546.7480227384791,491.2485515440156,-1.109794497489929,2
Round 1 Baseline,Zamfara,869,2,Control,390,24,.3333333333333333,.125,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1.25,5,9.199999809265137,471.3273486189669,514.2951669664906,444.5428493166294,-1.639798045158386,1
Round 1 Baseline,Zamfara,869,3,Control,390,24,.3333333333333333,.125,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,3,7,18.39999961853027,531.1032728518679,587.976861388318,533.2603275206114,-.0424090065062046,3
Round 1 Baseline,Zamfara,869,4,Control,390,24,.3333333333333333,.125,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,0,4.5,21.60000038146973,281.8272837418975,514.2951669664906,557.4158244388025,-1.018571138381958,2
Round 1 Baseline,Zamfara,869,5,Control,390,24,.3333333333333333,.125,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,2.25,4.25,25.60000038146973,513.2449523428364,531.0398348037567,600.3390620277853,.6849124431610107,4
Round 1 Baseline,Zamfara,869,6,Control,390,24,.3333333333333333,.125,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,4,3.5,7.800000190734863,547.6602703570518,475.4435604597432,417.3211346044038,-1.517645716667175,2
Round 1 Baseline,Zamfara,869,7,Control,390,24,.3333333333333333,.125,Able to understand you,Responds verbally,Boy,12,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,3.75,7.75,26.60000038146973,563.3470263026694,611.210125741168,614.1600765434869,-.0852306634187698,3
Round 1 Baseline,Zamfara,869,8,Control,390,24,.3333333333333333,.125,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,5.75,2,15.39999961853027,607.1485583897998,377.8811106666627,509.5307629246722,-1.639798045158386,1
Round 1 Baseline,Zamfara,872,1,Control,390,31.5,.3333333333333333,.0952380952380952,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,2.75,3.25,18.39999961853027,531.1032728518679,450.5708633173208,533.2603275206114,-.5116356015205383,3
Round 1 Baseline,Zamfara,872,2,Control,390,31.5,.3333333333333333,.0952380952380952,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,3,4.75,21.60000038146973,513.2449523428364,531.0398348037567,566.5516864856365,-.4930818378925324,3
Round 1 Baseline,Zamfara,872,3,Control,390,31.5,.3333333333333333,.0952380952380952,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,2,4.5,3.200000047683716,471.3273486189669,514.2951669664906,388.5393149746298,.5359961986541748,4
Round 1 Baseline,Zamfara,872,4,Control,390,31.5,.3333333333333333,.0952380952380952,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,4.75,7,16.60000038146973,578.4254796978597,587.976861388318,525.5864700495409,.498167872428894,4
Round 1 Baseline,Zamfara,872,5,Control,390,31.5,.3333333333333333,.0952380952380952,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,.25,1.5,3.200000047683716,281.8272837418975,377.8811106666627,388.5393149746298,-1.109794497489929,2
Round 1 Baseline,Zamfara,872,6,Control,390,31.5,.3333333333333333,.0952380952380952,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,2.75,3.5,16.20000076293945,531.1032728518679,475.4435604597432,517.7353689654997,-.3631985485553742,3
Round 1 Baseline,Zamfara,872,7,Control,390,31.5,.3333333333333333,.0952380952380952,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,6.25,5.5,25.20000076293945,593.0067741303853,546.7480227384791,576.6336204034043,1.065999746322632,4
Round 1 Baseline,Zamfara,872,8,Control,390,31.5,.3333333333333333,.0952380952380952,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,3,4.25,25.20000076293945,531.1032728518679,514.2951669664906,576.6336204034043,-.3631985485553742,3
Round 1 Baseline,Zamfara,879,1,Treatment,391,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,2.25,3.75,15,493.5573197431712,475.4435604597432,500.7653645289295,.2033824026584625,4
Round 1 Baseline,Zamfara,879,2,Treatment,391,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,1.5,3,3.200000047683716,493.5573197431712,450.5708633173208,388.5393149746298,.1709667295217514,4
Round 1 Baseline,Zamfara,879,3,Treatment,391,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,2.5,3.25,4.199999809265137,493.5573197431712,450.5708633173208,388.5393149746298,-1.426422357559204,2
Round 1 Baseline,Zamfara,879,4,Treatment,391,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,2,3,18.60000038146973,493.5573197431712,450.5708633173208,540.9895762172248,-1.258231639862061,2
Round 1 Baseline,Zamfara,879,5,Treatment,391,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.5,3.5,4.199999809265137,513.2449523428364,475.4435604597432,388.5393149746298,3.627966403961182,5
Round 1 Baseline,Zamfara,879,6,Treatment,391,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1.5,3,3.599999904632568,471.3273486189669,450.5708633173208,417.3211346044038,-2.299287796020508,1
Round 1 Baseline,Zamfara,879,7,Treatment,391,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,6,Hausa,,Can see book,Draws or writes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,10.25,6.5,28.20000076293945,688.8155286760373,561.4872511842842,614.1600765434869,.6235817074775696,4
Round 1 Baseline,Zamfara,879,8,Treatment,391,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,2,5.5,25.39999961853027,493.5573197431712,546.7480227384791,587.8570525548253,-.6798263788223267,3
Round 1 Baseline,Zamfara,880,1,Treatment,391,13.125,.3333333333333333,.2285714285714286,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,.75,2.75,18,445.0797933095923,418.89374428102,517.7353689654997,-.7710497379302979,3
Round 1 Baseline,Zamfara,880,2,Treatment,391,13.125,.3333333333333333,.2285714285714286,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,5.5,7.25,28.39999961853027,620.9366198662819,599.9072633272989,646.8488695994608,-.4885676503181458,3
Round 1 Baseline,Zamfara,880,3,Treatment,391,13.125,.3333333333333333,.2285714285714286,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,.5,2.25,21.20000076293945,411.4392691960705,418.89374428102,533.2603275206114,-1.109794497489929,2
Round 1 Baseline,Zamfara,880,4,Treatment,391,13.125,.3333333333333333,.2285714285714286,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,3.5,6.5,31.60000038146973,563.3470263026694,561.4872511842842,729.8254110631173,.8367549777030945,4
Round 1 Baseline,Zamfara,880,5,Treatment,391,13.125,.3333333333333333,.2285714285714286,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,1.25,1.75,12.19999980926514,493.5573197431712,377.8811106666627,444.5428493166294,2.819994926452637,5
Round 1 Baseline,Zamfara,880,6,Treatment,391,13.125,.3333333333333333,.2285714285714286,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,0,2.75,11.19999980926514,281.8272837418975,418.89374428102,417.3211346044038,.4750999212265015,4
Round 1 Baseline,Zamfara,880,7,Treatment,391,13.125,.3333333333333333,.2285714285714286,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1,2.25,15.60000038146973,471.3273486189669,418.89374428102,491.2485515440156,-1.109794497489929,2
Round 1 Baseline,Zamfara,880,8,Treatment,391,13.125,.3333333333333333,.2285714285714286,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1.5,2.75,22.79999923706055,471.3273486189669,418.89374428102,548.9656272430036,-2.047649145126343,1
Round 1 Baseline,Zamfara,882,1,Treatment,391,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,2.5,2.5,21.60000038146973,531.1032728518679,450.5708633173208,557.4158244388025,-.6370047330856323,3
Round 1 Baseline,Zamfara,882,2,Treatment,391,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Boy,6,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,.5,1,5,411.4392691960705,324.6987508847998,388.5393149746298,-2.047649145126343,1
Round 1 Baseline,Zamfara,882,3,Treatment,391,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,2.25,1.5,4,493.5573197431712,377.8811106666627,373.5930763676761,-2.047649145126343,1
Round 1 Baseline,Zamfara,882,4,Treatment,391,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,.5,1.25,4.800000190734863,364.1387867795772,324.6987508847998,373.5930763676761,.1095912829041481,4
Round 1 Baseline,Zamfara,882,5,Treatment,391,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,2,3.5,20.39999961853027,471.3273486189669,475.4435604597432,525.5864700495409,-.1106054037809372,3
Round 1 Baseline,Zamfara,882,6,Treatment,391,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,2,3,5.199999809265137,493.5573197431712,450.5708633173208,403.10521446101,-2.33186149597168,1
Round 1 Baseline,Zamfara,882,7,Treatment,391,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,1,2.5,21.39999961853027,364.1387867795772,450.5708633173208,557.4158244388025,.6395948529243469,4
Round 1 Baseline,Zamfara,882,8,Treatment,391,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Girl,6,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,2.25,3.5,18.60000038146973,493.5573197431712,475.4435604597432,540.9895762172248,1.626330375671387,5
Round 1 Baseline,Zamfara,883,1,Treatment,391,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,.75,5.25,16.20000076293945,445.0797933095923,514.2951669664906,509.5307629246722,-1.639798045158386,1
Round 1 Baseline,Zamfara,883,2,Treatment,391,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,0,3,7.199999809265137,281.8272837418975,475.4435604597432,417.3211346044038,-1.639798045158386,1
Round 1 Baseline,Zamfara,883,3,Treatment,391,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,0,0,3.600000143051148,281.8272837418975,237.3657540479509,342.0714935094791,-2.047649145126343,1
Round 1 Baseline,Zamfara,883,4,Treatment,391,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,.75,3.75,7.400000095367432,445.0797933095923,496.0930309466859,431.1580088048896,-1.018571138381958,2
Round 1 Baseline,Zamfara,883,5,Treatment,391,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,1.75,2.5,13.39999961853027,493.5573197431712,418.89374428102,500.7653645289295,-2.422926664352417,1
Round 1 Baseline,Zamfara,883,6,Treatment,391,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,.25,1,3.199999809265137,281.8272837418975,324.6987508847998,388.5393149746298,-1.018571138381958,2
Round 1 Baseline,Zamfara,883,7,Treatment,391,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,2.25,2,9,513.2449523428364,377.8811106666627,444.5428493166294,-2.047649145126343,1
Round 1 Baseline,Zamfara,883,8,Treatment,391,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,0,2.5,6.400000095367432,281.8272837418975,418.89374428102,417.3211346044038,-1.018571138381958,2
